"ano" "sexo" "gredad" "codigo" "localidad" "poblacion" "region"
"10284" 1998 "Mujeres" "16.75-79" 2 "02-CABA" 76405 "01_CENTRO"
"10285" 1998 "Mujeres" "17.80 y +" 2 "02-CABA" 82223 "01_CENTRO"
"10286" 1998 "Ambos sexos" "01.0-4" 2 "02-CABA" 177486 "01_CENTRO"
"10287" 1998 "Ambos sexos" "02.5-9" 2 "02-CABA" 175444 "01_CENTRO"
"10288" 1998 "Ambos sexos" "03.10-14" 2 "02-CABA" 186194 "01_CENTRO"
"10289" 1998 "Ambos sexos" "04.15-19" 2 "02-CABA" 206590 "01_CENTRO"
"10290" 1998 "Ambos sexos" "05.20-24" 2 "02-CABA" 233853 "01_CENTRO"
"10291" 1998 "Ambos sexos" "06.25-29" 2 "02-CABA" 232074 "01_CENTRO"
"10292" 1998 "Ambos sexos" "07.30-34" 2 "02-CABA" 212038 "01_CENTRO"
"10293" 1998 "Ambos sexos" "08.35-39" 2 "02-CABA" 196843 "01_CENTRO"
"10294" 1998 "Ambos sexos" "09.40-44" 2 "02-CABA" 188732 "01_CENTRO"
"10295" 1998 "Ambos sexos" "10.45-49" 2 "02-CABA" 182251 "01_CENTRO"
"10296" 1998 "Ambos sexos" "11.50-54" 2 "02-CABA" 172345 "01_CENTRO"
"10297" 1998 "Ambos sexos" "12.55-59" 2 "02-CABA" 166104 "01_CENTRO"
"10298" 1998 "Ambos sexos" "13.60-64" 2 "02-CABA" 155855 "01_CENTRO"
"10299" 1998 "Ambos sexos" "14.65-69" 2 "02-CABA" 146474 "01_CENTRO"
"10300" 1998 "Ambos sexos" "15.70-74" 2 "02-CABA" 132073 "01_CENTRO"
"10301" 1998 "Ambos sexos" "16.75-79" 2 "02-CABA" 115363 "01_CENTRO"
"10302" 1998 "Ambos sexos" "17.80 y +" 2 "02-CABA" 115753 "01_CENTRO"
"10303" 1998 "Varones" "01.0-4" 6 "06-BUENOS AIRES" 633953.403328205 "01_CENTRO"
"10304" 1998 "Varones" "02.5-9" 6 "06-BUENOS AIRES" 625145.910518374 "01_CENTRO"
"10305" 1998 "Varones" "03.10-14" 6 "06-BUENOS AIRES" 617826.127336235 "01_CENTRO"
"10306" 1998 "Varones" "04.15-19" 6 "06-BUENOS AIRES" 616997.268953844 "01_CENTRO"
"10307" 1998 "Varones" "05.20-24" 6 "06-BUENOS AIRES" 606885.888627491 "01_CENTRO"
"10308" 1998 "Varones" "06.25-29" 6 "06-BUENOS AIRES" 514953.378239582 "01_CENTRO"
"10309" 1998 "Varones" "07.30-34" 6 "06-BUENOS AIRES" 468760.89695699 "01_CENTRO"
"10310" 1998 "Varones" "08.35-39" 6 "06-BUENOS AIRES" 432008.672198262 "01_CENTRO"
"10311" 1998 "Varones" "09.40-44" 6 "06-BUENOS AIRES" 409002.023375288 "01_CENTRO"
"10312" 1998 "Varones" "10.45-49" 6 "06-BUENOS AIRES" 377480.513046816 "01_CENTRO"
"10313" 1998 "Varones" "11.50-54" 6 "06-BUENOS AIRES" 333744.177040922 "01_CENTRO"
"10314" 1998 "Varones" "12.55-59" 6 "06-BUENOS AIRES" 291026.84100321 "01_CENTRO"
"10315" 1998 "Varones" "13.60-64" 6 "06-BUENOS AIRES" 248664.18025217 "01_CENTRO"
"10316" 1998 "Varones" "14.65-69" 6 "06-BUENOS AIRES" 217370.644212001 "01_CENTRO"
"10317" 1998 "Varones" "15.70-74" 6 "06-BUENOS AIRES" 170538.438404141 "01_CENTRO"
"10318" 1998 "Varones" "16.75-79" 6 "06-BUENOS AIRES" 108441.576347265 "01_CENTRO"
"10319" 1998 "Varones" "17.80 y +" 6 "06-BUENOS AIRES" 80420.0601592023 "01_CENTRO"
"10320" 1998 "Mujeres" "01.0-4" 6 "06-BUENOS AIRES" 611332.565246152 "01_CENTRO"
"10321" 1998 "Mujeres" "02.5-9" 6 "06-BUENOS AIRES" 602861.133276872 "01_CENTRO"
"10322" 1998 "Mujeres" "03.10-14" 6 "06-BUENOS AIRES" 598369.624539131 "01_CENTRO"
"10323" 1998 "Mujeres" "04.15-19" 6 "06-BUENOS AIRES" 602463.87185577 "01_CENTRO"
"10324" 1998 "Mujeres" "05.20-24" 6 "06-BUENOS AIRES" 592248.989700398 "01_CENTRO"
"10325" 1998 "Mujeres" "06.25-29" 6 "06-BUENOS AIRES" 502001.896494936 "01_CENTRO"
"10326" 1998 "Mujeres" "07.30-34" 6 "06-BUENOS AIRES" 463155.564042995 "01_CENTRO"
"10327" 1998 "Mujeres" "08.35-39" 6 "06-BUENOS AIRES" 443134.118405662 "01_CENTRO"
"10328" 1998 "Mujeres" "09.40-44" 6 "06-BUENOS AIRES" 431298.37929866 "01_CENTRO"
"10329" 1998 "Mujeres" "10.45-49" 6 "06-BUENOS AIRES" 401100.365223875 "01_CENTRO"
"10330" 1998 "Mujeres" "11.50-54" 6 "06-BUENOS AIRES" 356953.132186591 "01_CENTRO"
"10331" 1998 "Mujeres" "12.55-59" 6 "06-BUENOS AIRES" 313397.198212872 "01_CENTRO"
"10332" 1998 "Mujeres" "13.60-64" 6 "06-BUENOS AIRES" 284602.88426584 "01_CENTRO"
"10333" 1998 "Mujeres" "14.65-69" 6 "06-BUENOS AIRES" 267724.037659878 "01_CENTRO"
"10334" 1998 "Mujeres" "15.70-74" 6 "06-BUENOS AIRES" 231770.280564879 "01_CENTRO"
"10335" 1998 "Mujeres" "16.75-79" 6 "06-BUENOS AIRES" 165361.660080315 "01_CENTRO"
"10336" 1998 "Mujeres" "17.80 y +" 6 "06-BUENOS AIRES" 156954.298945175 "01_CENTRO"
"10337" 1998 "Ambos sexos" "01.0-4" 6 "06-BUENOS AIRES" 1245285.96857436 "01_CENTRO"
"10338" 1998 "Ambos sexos" "02.5-9" 6 "06-BUENOS AIRES" 1228007.04379525 "01_CENTRO"
"10339" 1998 "Ambos sexos" "03.10-14" 6 "06-BUENOS AIRES" 1216195.75187537 "01_CENTRO"
"10340" 1998 "Ambos sexos" "04.15-19" 6 "06-BUENOS AIRES" 1219461.14080961 "01_CENTRO"
"10341" 1998 "Ambos sexos" "05.20-24" 6 "06-BUENOS AIRES" 1199134.87832789 "01_CENTRO"
"10342" 1998 "Ambos sexos" "06.25-29" 6 "06-BUENOS AIRES" 1016955.27473452 "01_CENTRO"
"10343" 1998 "Ambos sexos" "07.30-34" 6 "06-BUENOS AIRES" 931916.460999985 "01_CENTRO"
"10344" 1998 "Ambos sexos" "08.35-39" 6 "06-BUENOS AIRES" 875142.790603924 "01_CENTRO"
"10345" 1998 "Ambos sexos" "09.40-44" 6 "06-BUENOS AIRES" 840300.402673948 "01_CENTRO"
"10346" 1998 "Ambos sexos" "10.45-49" 6 "06-BUENOS AIRES" 778580.878270691 "01_CENTRO"
"10347" 1998 "Ambos sexos" "11.50-54" 6 "06-BUENOS AIRES" 690697.309227513 "01_CENTRO"
"10348" 1998 "Ambos sexos" "12.55-59" 6 "06-BUENOS AIRES" 604424.039216082 "01_CENTRO"
"10349" 1998 "Ambos sexos" "13.60-64" 6 "06-BUENOS AIRES" 533267.06451801 "01_CENTRO"
"10350" 1998 "Ambos sexos" "14.65-69" 6 "06-BUENOS AIRES" 485094.681871879 "01_CENTRO"
"10351" 1998 "Ambos sexos" "15.70-74" 6 "06-BUENOS AIRES" 402308.71896902 "01_CENTRO"
"10352" 1998 "Ambos sexos" "16.75-79" 6 "06-BUENOS AIRES" 273803.23642758 "01_CENTRO"
"10353" 1998 "Ambos sexos" "17.80 y +" 6 "06-BUENOS AIRES" 237374.359104377 "01_CENTRO"
"10354" 1998 "Varones" "01.0-4" 10 "10-CATAMARCA" 19182.1808672929 "03_NOA"
"10355" 1998 "Varones" "02.5-9" 10 "10-CATAMARCA" 18661.0885238141 "03_NOA"
"10356" 1998 "Varones" "03.10-14" 10 "10-CATAMARCA" 17053.9351870517 "03_NOA"
"10357" 1998 "Varones" "04.15-19" 10 "10-CATAMARCA" 16038.4285717782 "03_NOA"
"10358" 1998 "Varones" "05.20-24" 10 "10-CATAMARCA" 14276.5122824688 "03_NOA"
"10359" 1998 "Varones" "06.25-29" 10 "10-CATAMARCA" 11590.6889102966 "03_NOA"
"10360" 1998 "Varones" "07.30-34" 10 "10-CATAMARCA" 10225.5808968172 "03_NOA"
"10361" 1998 "Varones" "08.35-39" 10 "10-CATAMARCA" 9323.86840971375 "03_NOA"
"10362" 1998 "Varones" "09.40-44" 10 "10-CATAMARCA" 8704.55630236364 "03_NOA"
"10363" 1998 "Varones" "10.45-49" 10 "10-CATAMARCA" 7834.37858214581 "03_NOA"
"10364" 1998 "Varones" "11.50-54" 10 "10-CATAMARCA" 6474.5986193576 "03_NOA"
"10365" 1998 "Varones" "12.55-59" 10 "10-CATAMARCA" 5023.63077270876 "03_NOA"
"10366" 1998 "Varones" "13.60-64" 10 "10-CATAMARCA" 4170.09226913424 "03_NOA"
"10367" 1998 "Varones" "14.65-69" 10 "10-CATAMARCA" 3576.76066380438 "03_NOA"
"10368" 1998 "Varones" "15.70-74" 10 "10-CATAMARCA" 2803.22152137419 "03_NOA"
"10369" 1998 "Varones" "16.75-79" 10 "10-CATAMARCA" 1729.94141304362 "03_NOA"
"10370" 1998 "Varones" "17.80 y +" 10 "10-CATAMARCA" 1636.53620683462 "03_NOA"
"10371" 1998 "Mujeres" "01.0-4" 10 "10-CATAMARCA" 18768.0081156515 "03_NOA"
"10372" 1998 "Mujeres" "02.5-9" 10 "10-CATAMARCA" 18183.910024944 "03_NOA"
"10373" 1998 "Mujeres" "03.10-14" 10 "10-CATAMARCA" 16456.1111728995 "03_NOA"
"10374" 1998 "Mujeres" "04.15-19" 10 "10-CATAMARCA" 15585.537441547 "03_NOA"
"10375" 1998 "Mujeres" "05.20-24" 10 "10-CATAMARCA" 13837.7633085795 "03_NOA"
"10376" 1998 "Mujeres" "06.25-29" 10 "10-CATAMARCA" 11201.6734106067 "03_NOA"
"10377" 1998 "Mujeres" "07.30-34" 10 "10-CATAMARCA" 9929.30059920786 "03_NOA"
"10378" 1998 "Mujeres" "08.35-39" 10 "10-CATAMARCA" 9223.42270276651 "03_NOA"
"10379" 1998 "Mujeres" "09.40-44" 10 "10-CATAMARCA" 8540.56757717438 "03_NOA"
"10380" 1998 "Mujeres" "10.45-49" 10 "10-CATAMARCA" 7709.94076675496 "03_NOA"
"10381" 1998 "Mujeres" "11.50-54" 10 "10-CATAMARCA" 6264.10208582866 "03_NOA"
"10382" 1998 "Mujeres" "12.55-59" 10 "10-CATAMARCA" 5250.08007760933 "03_NOA"
"10383" 1998 "Mujeres" "13.60-64" 10 "10-CATAMARCA" 4658.00567962296 "03_NOA"
"10384" 1998 "Mujeres" "14.65-69" 10 "10-CATAMARCA" 4270.15556104695 "03_NOA"
"10385" 1998 "Mujeres" "15.70-74" 10 "10-CATAMARCA" 3545.78237934709 "03_NOA"
"10386" 1998 "Mujeres" "16.75-79" 10 "10-CATAMARCA" 2454.49453309671 "03_NOA"
"10387" 1998 "Mujeres" "17.80 y +" 10 "10-CATAMARCA" 2492.14456331638 "03_NOA"
"10388" 1998 "Ambos sexos" "01.0-4" 10 "10-CATAMARCA" 37950.1889829444 "03_NOA"
"10389" 1998 "Ambos sexos" "02.5-9" 10 "10-CATAMARCA" 36844.9985487581 "03_NOA"
"10390" 1998 "Ambos sexos" "03.10-14" 10 "10-CATAMARCA" 33510.0463599512 "03_NOA"
"10391" 1998 "Ambos sexos" "04.15-19" 10 "10-CATAMARCA" 31623.9660133252 "03_NOA"
"10392" 1998 "Ambos sexos" "05.20-24" 10 "10-CATAMARCA" 28114.2755910483 "03_NOA"
"10393" 1998 "Ambos sexos" "06.25-29" 10 "10-CATAMARCA" 22792.3623209033 "03_NOA"
"10394" 1998 "Ambos sexos" "07.30-34" 10 "10-CATAMARCA" 20154.8814960251 "03_NOA"
"10395" 1998 "Ambos sexos" "08.35-39" 10 "10-CATAMARCA" 18547.2911124803 "03_NOA"
"10396" 1998 "Ambos sexos" "09.40-44" 10 "10-CATAMARCA" 17245.123879538 "03_NOA"
"10397" 1998 "Ambos sexos" "10.45-49" 10 "10-CATAMARCA" 15544.3193489008 "03_NOA"
"10398" 1998 "Ambos sexos" "11.50-54" 10 "10-CATAMARCA" 12738.7007051863 "03_NOA"
"10399" 1998 "Ambos sexos" "12.55-59" 10 "10-CATAMARCA" 10273.7108503181 "03_NOA"
"10400" 1998 "Ambos sexos" "13.60-64" 10 "10-CATAMARCA" 8828.0979487572 "03_NOA"
"10401" 1998 "Ambos sexos" "14.65-69" 10 "10-CATAMARCA" 7846.91622485133 "03_NOA"
"10402" 1998 "Ambos sexos" "15.70-74" 10 "10-CATAMARCA" 6349.00390072128 "03_NOA"
"10403" 1998 "Ambos sexos" "16.75-79" 10 "10-CATAMARCA" 4184.43594614033 "03_NOA"
"10404" 1998 "Ambos sexos" "17.80 y +" 10 "10-CATAMARCA" 4128.680770151 "03_NOA"
"10405" 1998 "Varones" "01.0-4" 14 "14-CÓRDOBA" 141726.350080401 "01_CENTRO"
"10406" 1998 "Varones" "02.5-9" 14 "14-CÓRDOBA" 140487.531425424 "01_CENTRO"
"10407" 1998 "Varones" "03.10-14" 14 "14-CÓRDOBA" 135791.448838746 "01_CENTRO"
"10408" 1998 "Varones" "04.15-19" 14 "14-CÓRDOBA" 139309.892800894 "01_CENTRO"
"10409" 1998 "Varones" "05.20-24" 14 "14-CÓRDOBA" 139149.446609774 "01_CENTRO"
"10410" 1998 "Varones" "06.25-29" 14 "14-CÓRDOBA" 111627.191789926 "01_CENTRO"
"10411" 1998 "Varones" "07.30-34" 14 "14-CÓRDOBA" 98717.1436204685 "01_CENTRO"
"10412" 1998 "Varones" "08.35-39" 14 "14-CÓRDOBA" 93473.6033633835 "01_CENTRO"
"10413" 1998 "Varones" "09.40-44" 14 "14-CÓRDOBA" 87497.1955555655 "01_CENTRO"
"10414" 1998 "Varones" "10.45-49" 14 "14-CÓRDOBA" 82246.699588655 "01_CENTRO"
"10415" 1998 "Varones" "11.50-54" 14 "14-CÓRDOBA" 73698.1568261052 "01_CENTRO"
"10416" 1998 "Varones" "12.55-59" 14 "14-CÓRDOBA" 63920.8430182591 "01_CENTRO"
"10417" 1998 "Varones" "13.60-64" 14 "14-CÓRDOBA" 55919.4058952871 "01_CENTRO"
"10418" 1998 "Varones" "14.65-69" 14 "14-CÓRDOBA" 48746.3832103524 "01_CENTRO"
"10419" 1998 "Varones" "15.70-74" 14 "14-CÓRDOBA" 37813.2007953564 "01_CENTRO"
"10420" 1998 "Varones" "16.75-79" 14 "14-CÓRDOBA" 23956.7235203043 "01_CENTRO"
"10421" 1998 "Varones" "17.80 y +" 14 "14-CÓRDOBA" 18149.7830610981 "01_CENTRO"
"10422" 1998 "Mujeres" "01.0-4" 14 "14-CÓRDOBA" 137326.289915381 "01_CENTRO"
"10423" 1998 "Mujeres" "02.5-9" 14 "14-CÓRDOBA" 135819.755660709 "01_CENTRO"
"10424" 1998 "Mujeres" "03.10-14" 14 "14-CÓRDOBA" 132085.00430876 "01_CENTRO"
"10425" 1998 "Mujeres" "04.15-19" 14 "14-CÓRDOBA" 136086.29475983 "01_CENTRO"
"10426" 1998 "Mujeres" "05.20-24" 14 "14-CÓRDOBA" 136844.595476089 "01_CENTRO"
"10427" 1998 "Mujeres" "06.25-29" 14 "14-CÓRDOBA" 109123.423480522 "01_CENTRO"
"10428" 1998 "Mujeres" "07.30-34" 14 "14-CÓRDOBA" 97695.3294293943 "01_CENTRO"
"10429" 1998 "Mujeres" "08.35-39" 14 "14-CÓRDOBA" 96042.6951660087 "01_CENTRO"
"10430" 1998 "Mujeres" "09.40-44" 14 "14-CÓRDOBA" 92701.7268770185 "01_CENTRO"
"10431" 1998 "Mujeres" "10.45-49" 14 "14-CÓRDOBA" 86762.6627976743 "01_CENTRO"
"10432" 1998 "Mujeres" "11.50-54" 14 "14-CÓRDOBA" 78574.8542976944 "01_CENTRO"
"10433" 1998 "Mujeres" "12.55-59" 14 "14-CÓRDOBA" 69985.0342784527 "01_CENTRO"
"10434" 1998 "Mujeres" "13.60-64" 14 "14-CÓRDOBA" 64458.7170577144 "01_CENTRO"
"10435" 1998 "Mujeres" "14.65-69" 14 "14-CÓRDOBA" 60134.293616753 "01_CENTRO"
"10436" 1998 "Mujeres" "15.70-74" 14 "14-CÓRDOBA" 51374.696278452 "01_CENTRO"
"10437" 1998 "Mujeres" "16.75-79" 14 "14-CÓRDOBA" 37910.9427165146 "01_CENTRO"
"10438" 1998 "Mujeres" "17.80 y +" 14 "14-CÓRDOBA" 35738.683883033 "01_CENTRO"
"10439" 1998 "Ambos sexos" "01.0-4" 14 "14-CÓRDOBA" 279052.639995782 "01_CENTRO"
"10440" 1998 "Ambos sexos" "02.5-9" 14 "14-CÓRDOBA" 276307.287086133 "01_CENTRO"
"10441" 1998 "Ambos sexos" "03.10-14" 14 "14-CÓRDOBA" 267876.453147506 "01_CENTRO"
"10442" 1998 "Ambos sexos" "04.15-19" 14 "14-CÓRDOBA" 275396.187560724 "01_CENTRO"
"10443" 1998 "Ambos sexos" "05.20-24" 14 "14-CÓRDOBA" 275994.042085863 "01_CENTRO"
"10444" 1998 "Ambos sexos" "06.25-29" 14 "14-CÓRDOBA" 220750.615270448 "01_CENTRO"
"10445" 1998 "Ambos sexos" "07.30-34" 14 "14-CÓRDOBA" 196412.473049863 "01_CENTRO"
"10446" 1998 "Ambos sexos" "08.35-39" 14 "14-CÓRDOBA" 189516.298529392 "01_CENTRO"
"10447" 1998 "Ambos sexos" "09.40-44" 14 "14-CÓRDOBA" 180198.922432584 "01_CENTRO"
"10448" 1998 "Ambos sexos" "10.45-49" 14 "14-CÓRDOBA" 169009.362386329 "01_CENTRO"
"10449" 1998 "Ambos sexos" "11.50-54" 14 "14-CÓRDOBA" 152273.0111238 "01_CENTRO"
"10450" 1998 "Ambos sexos" "12.55-59" 14 "14-CÓRDOBA" 133905.877296712 "01_CENTRO"
"10451" 1998 "Ambos sexos" "13.60-64" 14 "14-CÓRDOBA" 120378.122953001 "01_CENTRO"
"10452" 1998 "Ambos sexos" "14.65-69" 14 "14-CÓRDOBA" 108880.676827105 "01_CENTRO"
"10453" 1998 "Ambos sexos" "15.70-74" 14 "14-CÓRDOBA" 89187.8970738084 "01_CENTRO"
"10454" 1998 "Ambos sexos" "16.75-79" 14 "14-CÓRDOBA" 61867.6662368189 "01_CENTRO"
"10455" 1998 "Ambos sexos" "17.80 y +" 14 "14-CÓRDOBA" 53888.4669441311 "01_CENTRO"
"10456" 1998 "Varones" "01.0-4" 18 "18-CORRIENTES" 54833.661907641 "04_NEA"
"10457" 1998 "Varones" "02.5-9" 18 "18-CORRIENTES" 54089.766645941 "04_NEA"
"10458" 1998 "Varones" "03.10-14" 18 "18-CORRIENTES" 50398.7868671727 "04_NEA"
"10459" 1998 "Varones" "04.15-19" 18 "18-CORRIENTES" 47457.1790825603 "04_NEA"
"10460" 1998 "Varones" "05.20-24" 18 "18-CORRIENTES" 39995.0866529977 "04_NEA"
"10461" 1998 "Varones" "06.25-29" 18 "18-CORRIENTES" 30567.2191529402 "04_NEA"
"10462" 1998 "Varones" "07.30-34" 18 "18-CORRIENTES" 27195.9861707981 "04_NEA"
"10463" 1998 "Varones" "08.35-39" 18 "18-CORRIENTES" 26688.965148312 "04_NEA"
"10464" 1998 "Varones" "09.40-44" 18 "18-CORRIENTES" 23969.9133913593 "04_NEA"
"10465" 1998 "Varones" "10.45-49" 18 "18-CORRIENTES" 21975.4854644886 "04_NEA"
"10466" 1998 "Varones" "11.50-54" 18 "18-CORRIENTES" 18094.7848990441 "04_NEA"
"10467" 1998 "Varones" "12.55-59" 18 "18-CORRIENTES" 14297.7412627987 "04_NEA"
"10468" 1998 "Varones" "13.60-64" 18 "18-CORRIENTES" 12008.2210220789 "04_NEA"
"10469" 1998 "Varones" "14.65-69" 18 "18-CORRIENTES" 9904.10544734661 "04_NEA"
"10470" 1998 "Varones" "15.70-74" 18 "18-CORRIENTES" 7625.13529999746 "04_NEA"
"10471" 1998 "Varones" "16.75-79" 18 "18-CORRIENTES" 4732.68126696047 "04_NEA"
"10472" 1998 "Varones" "17.80 y +" 18 "18-CORRIENTES" 4115.28031756283 "04_NEA"
"10473" 1998 "Mujeres" "01.0-4" 18 "18-CORRIENTES" 53432.6336856626 "04_NEA"
"10474" 1998 "Mujeres" "02.5-9" 18 "18-CORRIENTES" 52254.4363995608 "04_NEA"
"10475" 1998 "Mujeres" "03.10-14" 18 "18-CORRIENTES" 48880.2027311857 "04_NEA"
"10476" 1998 "Mujeres" "04.15-19" 18 "18-CORRIENTES" 45338.0063458041 "04_NEA"
"10477" 1998 "Mujeres" "05.20-24" 18 "18-CORRIENTES" 40208.6271618587 "04_NEA"
"10478" 1998 "Mujeres" "06.25-29" 18 "18-CORRIENTES" 31191.4406174799 "04_NEA"
"10479" 1998 "Mujeres" "07.30-34" 18 "18-CORRIENTES" 27924.2942715109 "04_NEA"
"10480" 1998 "Mujeres" "08.35-39" 18 "18-CORRIENTES" 27410.8494981556 "04_NEA"
"10481" 1998 "Mujeres" "09.40-44" 18 "18-CORRIENTES" 25085.5840815186 "04_NEA"
"10482" 1998 "Mujeres" "10.45-49" 18 "18-CORRIENTES" 21700.9979438001 "04_NEA"
"10483" 1998 "Mujeres" "11.50-54" 18 "18-CORRIENTES" 17840.6322886422 "04_NEA"
"10484" 1998 "Mujeres" "12.55-59" 18 "18-CORRIENTES" 14783.3728540236 "04_NEA"
"10485" 1998 "Mujeres" "13.60-64" 18 "18-CORRIENTES" 13557.6637598645 "04_NEA"
"10486" 1998 "Mujeres" "14.65-69" 18 "18-CORRIENTES" 11841.2158465589 "04_NEA"
"10487" 1998 "Mujeres" "15.70-74" 18 "18-CORRIENTES" 9475.99634884381 "04_NEA"
"10488" 1998 "Mujeres" "16.75-79" 18 "18-CORRIENTES" 6603.27164871144 "04_NEA"
"10489" 1998 "Mujeres" "17.80 y +" 18 "18-CORRIENTES" 6584.77451681861 "04_NEA"
"10490" 1998 "Ambos sexos" "01.0-4" 18 "18-CORRIENTES" 108266.295593304 "04_NEA"
"10491" 1998 "Ambos sexos" "02.5-9" 18 "18-CORRIENTES" 106344.203045502 "04_NEA"
"10492" 1998 "Ambos sexos" "03.10-14" 18 "18-CORRIENTES" 99278.9895983584 "04_NEA"
"10493" 1998 "Ambos sexos" "04.15-19" 18 "18-CORRIENTES" 92795.1854283644 "04_NEA"
"10494" 1998 "Ambos sexos" "05.20-24" 18 "18-CORRIENTES" 80203.7138148564 "04_NEA"
"10495" 1998 "Ambos sexos" "06.25-29" 18 "18-CORRIENTES" 61758.6597704201 "04_NEA"
"10496" 1998 "Ambos sexos" "07.30-34" 18 "18-CORRIENTES" 55120.280442309 "04_NEA"
"10497" 1998 "Ambos sexos" "08.35-39" 18 "18-CORRIENTES" 54099.8146464676 "04_NEA"
"10498" 1998 "Ambos sexos" "09.40-44" 18 "18-CORRIENTES" 49055.4974728779 "04_NEA"
"10499" 1998 "Ambos sexos" "10.45-49" 18 "18-CORRIENTES" 43676.4834082887 "04_NEA"
"10500" 1998 "Ambos sexos" "11.50-54" 18 "18-CORRIENTES" 35935.4171876863 "04_NEA"
"10501" 1998 "Ambos sexos" "12.55-59" 18 "18-CORRIENTES" 29081.1141168223 "04_NEA"
"10502" 1998 "Ambos sexos" "13.60-64" 18 "18-CORRIENTES" 25565.8847819434 "04_NEA"
"10503" 1998 "Ambos sexos" "14.65-69" 18 "18-CORRIENTES" 21745.3212939055 "04_NEA"
"10504" 1998 "Ambos sexos" "15.70-74" 18 "18-CORRIENTES" 17101.1316488413 "04_NEA"
"10505" 1998 "Ambos sexos" "16.75-79" 18 "18-CORRIENTES" 11335.9529156719 "04_NEA"
"10506" 1998 "Ambos sexos" "17.80 y +" 18 "18-CORRIENTES" 10700.0548343814 "04_NEA"
"10507" 1998 "Varones" "01.0-4" 22 "22-CHACO" 60270.2158081275 "04_NEA"
"10508" 1998 "Varones" "02.5-9" 22 "22-CHACO" 60501.4257313583 "04_NEA"
"10509" 1998 "Varones" "03.10-14" 22 "22-CHACO" 55012.8367419977 "04_NEA"
"10510" 1998 "Varones" "04.15-19" 22 "22-CHACO" 50981.8097957268 "04_NEA"
"10511" 1998 "Varones" "05.20-24" 22 "22-CHACO" 42105.0822466363 "04_NEA"
"10512" 1998 "Varones" "06.25-29" 22 "22-CHACO" 32443.4816887856 "04_NEA"
"10513" 1998 "Varones" "07.30-34" 22 "22-CHACO" 29143.8983093321 "04_NEA"
"10514" 1998 "Varones" "08.35-39" 22 "22-CHACO" 28318.3915517671 "04_NEA"
"10515" 1998 "Varones" "09.40-44" 22 "22-CHACO" 25697.7220472885 "04_NEA"
"10516" 1998 "Varones" "10.45-49" 22 "22-CHACO" 23000.7643199694 "04_NEA"
"10517" 1998 "Varones" "11.50-54" 22 "22-CHACO" 18629.0612833465 "04_NEA"
"10518" 1998 "Varones" "12.55-59" 22 "22-CHACO" 14596.617464916 "04_NEA"
"10519" 1998 "Varones" "13.60-64" 22 "22-CHACO" 12405.8339104055 "04_NEA"
"10520" 1998 "Varones" "14.65-69" 22 "22-CHACO" 10113.8293343564 "04_NEA"
"10521" 1998 "Varones" "15.70-74" 22 "22-CHACO" 7407.60914180277 "04_NEA"
"10522" 1998 "Varones" "16.75-79" 22 "22-CHACO" 4321.79667726149 "04_NEA"
"10523" 1998 "Varones" "17.80 y +" 22 "22-CHACO" 3572.62394692204 "04_NEA"
"10524" 1998 "Mujeres" "01.0-4" 22 "22-CHACO" 58089.3759728407 "04_NEA"
"10525" 1998 "Mujeres" "02.5-9" 22 "22-CHACO" 58713.2312515815 "04_NEA"
"10526" 1998 "Mujeres" "03.10-14" 22 "22-CHACO" 52827.633025499 "04_NEA"
"10527" 1998 "Mujeres" "04.15-19" 22 "22-CHACO" 49294.3472162256 "04_NEA"
"10528" 1998 "Mujeres" "05.20-24" 22 "22-CHACO" 41363.5358196921 "04_NEA"
"10529" 1998 "Mujeres" "06.25-29" 22 "22-CHACO" 32204.8301657779 "04_NEA"
"10530" 1998 "Mujeres" "07.30-34" 22 "22-CHACO" 29055.5029624322 "04_NEA"
"10531" 1998 "Mujeres" "08.35-39" 22 "22-CHACO" 28176.4190400756 "04_NEA"
"10532" 1998 "Mujeres" "09.40-44" 22 "22-CHACO" 25862.4728271577 "04_NEA"
"10533" 1998 "Mujeres" "10.45-49" 22 "22-CHACO" 22073.4259208821 "04_NEA"
"10534" 1998 "Mujeres" "11.50-54" 22 "22-CHACO" 17495.3547725719 "04_NEA"
"10535" 1998 "Mujeres" "12.55-59" 22 "22-CHACO" 14531.69061116 "04_NEA"
"10536" 1998 "Mujeres" "13.60-64" 22 "22-CHACO" 13193.9926021082 "04_NEA"
"10537" 1998 "Mujeres" "14.65-69" 22 "22-CHACO" 11424.2416964823 "04_NEA"
"10538" 1998 "Mujeres" "15.70-74" 22 "22-CHACO" 8707.84274910764 "04_NEA"
"10539" 1998 "Mujeres" "16.75-79" 22 "22-CHACO" 5639.17593131729 "04_NEA"
"10540" 1998 "Mujeres" "17.80 y +" 22 "22-CHACO" 5104.9274350881 "04_NEA"
"10541" 1998 "Ambos sexos" "01.0-4" 22 "22-CHACO" 118359.591780968 "04_NEA"
"10542" 1998 "Ambos sexos" "02.5-9" 22 "22-CHACO" 119214.65698294 "04_NEA"
"10543" 1998 "Ambos sexos" "03.10-14" 22 "22-CHACO" 107840.469767497 "04_NEA"
"10544" 1998 "Ambos sexos" "04.15-19" 22 "22-CHACO" 100276.157011952 "04_NEA"
"10545" 1998 "Ambos sexos" "05.20-24" 22 "22-CHACO" 83468.6180663284 "04_NEA"
