"anio";"codigo";"localidad";"EDAD_EPIDEMIO";"sexo";"poblacion"
2026;"46";"46-LA RIOJA";"6.25-29";"Ambos sexos";34562
2026;"46";"46-LA RIOJA";"6.25-29";"Mujeres";17124
2026;"46";"46-LA RIOJA";"6.25-29";"Varones";17438
2026;"46";"46-LA RIOJA";"7.30-34";"Ambos sexos";36757
2026;"46";"46-LA RIOJA";"7.30-34";"Mujeres";18244
2026;"46";"46-LA RIOJA";"7.30-34";"Varones";18513
2026;"46";"46-LA RIOJA";"8.35-39";"Ambos sexos";32493
2026;"46";"46-LA RIOJA";"8.35-39";"Mujeres";16340
2026;"46";"46-LA RIOJA";"8.35-39";"Varones";16153
2026;"46";"46-LA RIOJA";"9.40-44";"Ambos sexos";28244
2026;"46";"46-LA RIOJA";"9.40-44";"Mujeres";14193
2026;"46";"46-LA RIOJA";"9.40-44";"Varones";14051
2026;"50";"50-MENDOZA";"1.0-4";"Ambos sexos";161948
2026;"50";"50-MENDOZA";"1.0-4";"Mujeres";78567
2026;"50";"50-MENDOZA";"1.0-4";"Varones";83381
2026;"50";"50-MENDOZA";"10.45-49";"Ambos sexos";131682
2026;"50";"50-MENDOZA";"10.45-49";"Mujeres";66781
2026;"50";"50-MENDOZA";"10.45-49";"Varones";64901
2026;"50";"50-MENDOZA";"11.50-54";"Ambos sexos";116153
2026;"50";"50-MENDOZA";"11.50-54";"Mujeres";59619
2026;"50";"50-MENDOZA";"11.50-54";"Varones";56534
2026;"50";"50-MENDOZA";"12.55-59";"Ambos sexos";96367
2026;"50";"50-MENDOZA";"12.55-59";"Mujeres";50162
2026;"50";"50-MENDOZA";"12.55-59";"Varones";46205
2026;"50";"50-MENDOZA";"13.60-64";"Ambos sexos";85338
2026;"50";"50-MENDOZA";"13.60-64";"Mujeres";45374
2026;"50";"50-MENDOZA";"13.60-64";"Varones";39964
2026;"50";"50-MENDOZA";"14.De 65 anios y mas";"Ambos sexos";268101
2026;"50";"50-MENDOZA";"14.De 65 anios y mas";"Mujeres";155623
2026;"50";"50-MENDOZA";"14.De 65 anios y mas";"Varones";112478
2026;"50";"50-MENDOZA";"15.TODAS LAS EDADES";"Ambos sexos";2105259
2026;"50";"50-MENDOZA";"15.TODAS LAS EDADES";"Mujeres";1067431
2026;"50";"50-MENDOZA";"15.TODAS LAS EDADES";"Varones";1037828
2026;"50";"50-MENDOZA";"2.5-9";"Ambos sexos";165917
2026;"50";"50-MENDOZA";"2.5-9";"Mujeres";80463
2026;"50";"50-MENDOZA";"2.5-9";"Varones";85454
2026;"50";"50-MENDOZA";"3.10-14";"Ambos sexos";168833
2026;"50";"50-MENDOZA";"3.10-14";"Mujeres";81874
2026;"50";"50-MENDOZA";"3.10-14";"Varones";86959
2026;"50";"50-MENDOZA";"4.15-19";"Ambos sexos";161318
2026;"50";"50-MENDOZA";"4.15-19";"Mujeres";78112
2026;"50";"50-MENDOZA";"4.15-19";"Varones";83206
2026;"50";"50-MENDOZA";"5.20-24";"Ambos sexos";152253
2026;"50";"50-MENDOZA";"5.20-24";"Mujeres";74207
2026;"50";"50-MENDOZA";"5.20-24";"Varones";78046
2026;"50";"50-MENDOZA";"6.25-29";"Ambos sexos";151470
2026;"50";"50-MENDOZA";"6.25-29";"Mujeres";74496
2026;"50";"50-MENDOZA";"6.25-29";"Varones";76974
2026;"50";"50-MENDOZA";"7.30-34";"Ambos sexos";157162
2026;"50";"50-MENDOZA";"7.30-34";"Mujeres";77847
2026;"50";"50-MENDOZA";"7.30-34";"Varones";79315
2026;"50";"50-MENDOZA";"8.35-39";"Ambos sexos";151185
2026;"50";"50-MENDOZA";"8.35-39";"Mujeres";75391
2026;"50";"50-MENDOZA";"8.35-39";"Varones";75794
2026;"50";"50-MENDOZA";"9.40-44";"Ambos sexos";137532
2026;"50";"50-MENDOZA";"9.40-44";"Mujeres";68915
2026;"50";"50-MENDOZA";"9.40-44";"Varones";68617
2026;"54";"54-MISIONES";"1.0-4";"Ambos sexos";116229
2026;"54";"54-MISIONES";"1.0-4";"Mujeres";56391
2026;"54";"54-MISIONES";"1.0-4";"Varones";59838
2026;"54";"54-MISIONES";"10.45-49";"Ambos sexos";75443
2026;"54";"54-MISIONES";"10.45-49";"Mujeres";38612
2026;"54";"54-MISIONES";"10.45-49";"Varones";36831
2026;"54";"54-MISIONES";"11.50-54";"Ambos sexos";65438
2026;"54";"54-MISIONES";"11.50-54";"Mujeres";33472
2026;"54";"54-MISIONES";"11.50-54";"Varones";31966
2026;"54";"54-MISIONES";"12.55-59";"Ambos sexos";55588
2026;"54";"54-MISIONES";"12.55-59";"Mujeres";28587
2026;"54";"54-MISIONES";"12.55-59";"Varones";27001
2026;"54";"54-MISIONES";"13.60-64";"Ambos sexos";50940
2026;"54";"54-MISIONES";"13.60-64";"Mujeres";26134
2026;"54";"54-MISIONES";"13.60-64";"Varones";24806
2026;"54";"54-MISIONES";"14.De 65 anios y mas";"Ambos sexos";126861
2026;"54";"54-MISIONES";"14.De 65 anios y mas";"Mujeres";69693
2026;"54";"54-MISIONES";"14.De 65 anios y mas";"Varones";57168
2026;"54";"54-MISIONES";"15.TODAS LAS EDADES";"Ambos sexos";1339893
2026;"54";"54-MISIONES";"15.TODAS LAS EDADES";"Mujeres";671289
2026;"54";"54-MISIONES";"15.TODAS LAS EDADES";"Varones";668604
2026;"54";"54-MISIONES";"2.5-9";"Ambos sexos";118241
2026;"54";"54-MISIONES";"2.5-9";"Mujeres";57412
2026;"54";"54-MISIONES";"2.5-9";"Varones";60829
2026;"54";"54-MISIONES";"3.10-14";"Ambos sexos";119335
2026;"54";"54-MISIONES";"3.10-14";"Mujeres";58016
2026;"54";"54-MISIONES";"3.10-14";"Varones";61319
2026;"54";"54-MISIONES";"4.15-19";"Ambos sexos";113055
2026;"54";"54-MISIONES";"4.15-19";"Mujeres";54755
2026;"54";"54-MISIONES";"4.15-19";"Varones";58300
2026;"54";"54-MISIONES";"5.20-24";"Ambos sexos";111010
2026;"54";"54-MISIONES";"5.20-24";"Mujeres";53999
2026;"54";"54-MISIONES";"5.20-24";"Varones";57011
2026;"54";"54-MISIONES";"6.25-29";"Ambos sexos";112995
2026;"54";"54-MISIONES";"6.25-29";"Mujeres";55318
2026;"54";"54-MISIONES";"6.25-29";"Varones";57677
2026;"54";"54-MISIONES";"7.30-34";"Ambos sexos";107568
2026;"54";"54-MISIONES";"7.30-34";"Mujeres";53520
2026;"54";"54-MISIONES";"7.30-34";"Varones";54048
2026;"54";"54-MISIONES";"8.35-39";"Ambos sexos";88294
2026;"54";"54-MISIONES";"8.35-39";"Mujeres";44916
2026;"54";"54-MISIONES";"8.35-39";"Varones";43378
2026;"54";"54-MISIONES";"9.40-44";"Ambos sexos";78896
2026;"54";"54-MISIONES";"9.40-44";"Mujeres";40464
2026;"54";"54-MISIONES";"9.40-44";"Varones";38432
2026;"58";"58-NEUQUÉN";"1.0-4";"Ambos sexos";54845
2026;"58";"58-NEUQUÉN";"1.0-4";"Mujeres";26594
2026;"58";"58-NEUQUÉN";"1.0-4";"Varones";28251
2026;"58";"58-NEUQUÉN";"10.45-49";"Ambos sexos";47472
2026;"58";"58-NEUQUÉN";"10.45-49";"Mujeres";24214
2026;"58";"58-NEUQUÉN";"10.45-49";"Varones";23258
2026;"58";"58-NEUQUÉN";"11.50-54";"Ambos sexos";42201
2026;"58";"58-NEUQUÉN";"11.50-54";"Mujeres";21658
2026;"58";"58-NEUQUÉN";"11.50-54";"Varones";20543
2026;"58";"58-NEUQUÉN";"12.55-59";"Ambos sexos";34850
2026;"58";"58-NEUQUÉN";"12.55-59";"Mujeres";18153
2026;"58";"58-NEUQUÉN";"12.55-59";"Varones";16697
2026;"58";"58-NEUQUÉN";"13.60-64";"Ambos sexos";30396
2026;"58";"58-NEUQUÉN";"13.60-64";"Mujeres";16063
2026;"58";"58-NEUQUÉN";"13.60-64";"Varones";14333
2026;"58";"58-NEUQUÉN";"14.De 65 anios y mas";"Ambos sexos";77079
2026;"58";"58-NEUQUÉN";"14.De 65 anios y mas";"Mujeres";43346
2026;"58";"58-NEUQUÉN";"14.De 65 anios y mas";"Varones";33733
2026;"58";"58-NEUQUÉN";"15.TODAS LAS EDADES";"Ambos sexos";712383
2026;"58";"58-NEUQUÉN";"15.TODAS LAS EDADES";"Mujeres";358764
2026;"58";"58-NEUQUÉN";"15.TODAS LAS EDADES";"Varones";353619
2026;"58";"58-NEUQUÉN";"2.5-9";"Ambos sexos";56351
2026;"58";"58-NEUQUÉN";"2.5-9";"Mujeres";27350
2026;"58";"58-NEUQUÉN";"2.5-9";"Varones";29001
2026;"58";"58-NEUQUÉN";"3.10-14";"Ambos sexos";58104
2026;"58";"58-NEUQUÉN";"3.10-14";"Mujeres";28222
2026;"58";"58-NEUQUÉN";"3.10-14";"Varones";29882
2026;"58";"58-NEUQUÉN";"4.15-19";"Ambos sexos";55776
2026;"58";"58-NEUQUÉN";"4.15-19";"Mujeres";27036
2026;"58";"58-NEUQUÉN";"4.15-19";"Varones";28740
2026;"58";"58-NEUQUÉN";"5.20-24";"Ambos sexos";51451
2026;"58";"58-NEUQUÉN";"5.20-24";"Mujeres";25017
2026;"58";"58-NEUQUÉN";"5.20-24";"Varones";26434
2026;"58";"58-NEUQUÉN";"6.25-29";"Ambos sexos";50926
2026;"58";"58-NEUQUÉN";"6.25-29";"Mujeres";24885
2026;"58";"58-NEUQUÉN";"6.25-29";"Varones";26041
2026;"58";"58-NEUQUÉN";"7.30-34";"Ambos sexos";53474
2026;"58";"58-NEUQUÉN";"7.30-34";"Mujeres";26389
2026;"58";"58-NEUQUÉN";"7.30-34";"Varones";27085
2026;"58";"58-NEUQUÉN";"8.35-39";"Ambos sexos";51006
2026;"58";"58-NEUQUÉN";"8.35-39";"Mujeres";25313
2026;"58";"58-NEUQUÉN";"8.35-39";"Varones";25693
2026;"58";"58-NEUQUÉN";"9.40-44";"Ambos sexos";48452
2026;"58";"58-NEUQUÉN";"9.40-44";"Mujeres";24524
2026;"58";"58-NEUQUÉN";"9.40-44";"Varones";23928
2026;"62";"62-RÍO NEGRO";"1.0-4";"Ambos sexos";59780
2026;"62";"62-RÍO NEGRO";"1.0-4";"Mujeres";29002
2026;"62";"62-RÍO NEGRO";"1.0-4";"Varones";30778
2026;"62";"62-RÍO NEGRO";"10.45-49";"Ambos sexos";53831
2026;"62";"62-RÍO NEGRO";"10.45-49";"Mujeres";27258
2026;"62";"62-RÍO NEGRO";"10.45-49";"Varones";26573
2026;"62";"62-RÍO NEGRO";"11.50-54";"Ambos sexos";46636
2026;"62";"62-RÍO NEGRO";"11.50-54";"Mujeres";23611
2026;"62";"62-RÍO NEGRO";"11.50-54";"Varones";23025
2026;"62";"62-RÍO NEGRO";"12.55-59";"Ambos sexos";38821
2026;"62";"62-RÍO NEGRO";"12.55-59";"Mujeres";19796
2026;"62";"62-RÍO NEGRO";"12.55-59";"Varones";19025
2026;"62";"62-RÍO NEGRO";"13.60-64";"Ambos sexos";34845
2026;"62";"62-RÍO NEGRO";"13.60-64";"Mujeres";18080
2026;"62";"62-RÍO NEGRO";"13.60-64";"Varones";16765
2026;"62";"62-RÍO NEGRO";"14.De 65 anios y mas";"Ambos sexos";96252
2026;"62";"62-RÍO NEGRO";"14.De 65 anios y mas";"Mujeres";53270
2026;"62";"62-RÍO NEGRO";"14.De 65 anios y mas";"Varones";42982
2026;"62";"62-RÍO NEGRO";"15.TODAS LAS EDADES";"Ambos sexos";802561
2026;"62";"62-RÍO NEGRO";"15.TODAS LAS EDADES";"Mujeres";402248
2026;"62";"62-RÍO NEGRO";"15.TODAS LAS EDADES";"Varones";400313
2026;"62";"62-RÍO NEGRO";"2.5-9";"Ambos sexos";61358
2026;"62";"62-RÍO NEGRO";"2.5-9";"Mujeres";29751
2026;"62";"62-RÍO NEGRO";"2.5-9";"Varones";31607
2026;"62";"62-RÍO NEGRO";"3.10-14";"Ambos sexos";62494
2026;"62";"62-RÍO NEGRO";"3.10-14";"Mujeres";30267
2026;"62";"62-RÍO NEGRO";"3.10-14";"Varones";32227
2026;"62";"62-RÍO NEGRO";"4.15-19";"Ambos sexos";59736
2026;"62";"62-RÍO NEGRO";"4.15-19";"Mujeres";28806
2026;"62";"62-RÍO NEGRO";"4.15-19";"Varones";30930
2026;"62";"62-RÍO NEGRO";"5.20-24";"Ambos sexos";57641
2026;"62";"62-RÍO NEGRO";"5.20-24";"Mujeres";27937
2026;"62";"62-RÍO NEGRO";"5.20-24";"Varones";29704
2026;"62";"62-RÍO NEGRO";"6.25-29";"Ambos sexos";57799
2026;"62";"62-RÍO NEGRO";"6.25-29";"Mujeres";28209
2026;"62";"62-RÍO NEGRO";"6.25-29";"Varones";29590
2026;"62";"62-RÍO NEGRO";"7.30-34";"Ambos sexos";60549
2026;"62";"62-RÍO NEGRO";"7.30-34";"Mujeres";29878
2026;"62";"62-RÍO NEGRO";"7.30-34";"Varones";30671
2026;"62";"62-RÍO NEGRO";"8.35-39";"Ambos sexos";57439
2026;"62";"62-RÍO NEGRO";"8.35-39";"Mujeres";28601
2026;"62";"62-RÍO NEGRO";"8.35-39";"Varones";28838
2026;"62";"62-RÍO NEGRO";"9.40-44";"Ambos sexos";55380
2026;"62";"62-RÍO NEGRO";"9.40-44";"Mujeres";27782
2026;"62";"62-RÍO NEGRO";"9.40-44";"Varones";27598
2026;"66";"66-SALTA";"1.0-4";"Ambos sexos";133706
2026;"66";"66-SALTA";"1.0-4";"Mujeres";64882
2026;"66";"66-SALTA";"1.0-4";"Varones";68824
2026;"66";"66-SALTA";"10.45-49";"Ambos sexos";89312
2026;"66";"66-SALTA";"10.45-49";"Mujeres";46010
2026;"66";"66-SALTA";"10.45-49";"Varones";43302
2026;"66";"66-SALTA";"11.50-54";"Ambos sexos";77347
2026;"66";"66-SALTA";"11.50-54";"Mujeres";40083
2026;"66";"66-SALTA";"11.50-54";"Varones";37264
2026;"66";"66-SALTA";"12.55-59";"Ambos sexos";63226
2026;"66";"66-SALTA";"12.55-59";"Mujeres";32904
2026;"66";"66-SALTA";"12.55-59";"Varones";30322
2026;"66";"66-SALTA";"13.60-64";"Ambos sexos";54376
2026;"66";"66-SALTA";"13.60-64";"Mujeres";28501
2026;"66";"66-SALTA";"13.60-64";"Varones";25875
2026;"66";"66-SALTA";"14.De 65 anios y mas";"Ambos sexos";145880
2026;"66";"66-SALTA";"14.De 65 anios y mas";"Mujeres";82301
2026;"66";"66-SALTA";"14.De 65 anios y mas";"Varones";63579
2026;"66";"66-SALTA";"15.TODAS LAS EDADES";"Ambos sexos";1526480
2026;"66";"66-SALTA";"15.TODAS LAS EDADES";"Mujeres";771174
2026;"66";"66-SALTA";"15.TODAS LAS EDADES";"Varones";755306
2026;"66";"66-SALTA";"2.5-9";"Ambos sexos";135425
2026;"66";"66-SALTA";"2.5-9";"Mujeres";65811
2026;"66";"66-SALTA";"2.5-9";"Varones";69614
2026;"66";"66-SALTA";"3.10-14";"Ambos sexos";135843
2026;"66";"66-SALTA";"3.10-14";"Mujeres";66182
2026;"66";"66-SALTA";"3.10-14";"Varones";69661
2026;"66";"66-SALTA";"4.15-19";"Ambos sexos";129159
2026;"66";"66-SALTA";"4.15-19";"Mujeres";62924
2026;"66";"66-SALTA";"4.15-19";"Varones";66235
2026;"66";"66-SALTA";"5.20-24";"Ambos sexos";123585
2026;"66";"66-SALTA";"5.20-24";"Mujeres";60771
2026;"66";"66-SALTA";"5.20-24";"Varones";62814
2026;"66";"66-SALTA";"6.25-29";"Ambos sexos";123507
2026;"66";"66-SALTA";"6.25-29";"Mujeres";61015
2026;"66";"66-SALTA";"6.25-29";"Varones";62492
2026;"66";"66-SALTA";"7.30-34";"Ambos sexos";120684
2026;"66";"66-SALTA";"7.30-34";"Mujeres";60381
2026;"66";"66-SALTA";"7.30-34";"Varones";60303
2026;"66";"66-SALTA";"8.35-39";"Ambos sexos";102116
2026;"66";"66-SALTA";"8.35-39";"Mujeres";51948
2026;"66";"66-SALTA";"8.35-39";"Varones";50168
2026;"66";"66-SALTA";"9.40-44";"Ambos sexos";92314
2026;"66";"66-SALTA";"9.40-44";"Mujeres";47461
2026;"66";"66-SALTA";"9.40-44";"Varones";44853
2026;"70";"70-SAN JUAN";"1.0-4";"Ambos sexos";66737
2026;"70";"70-SAN JUAN";"1.0-4";"Mujeres";32376
2026;"70";"70-SAN JUAN";"1.0-4";"Varones";34361
2026;"70";"70-SAN JUAN";"10.45-49";"Ambos sexos";50805
2026;"70";"70-SAN JUAN";"10.45-49";"Mujeres";25478
2026;"70";"70-SAN JUAN";"10.45-49";"Varones";25327
2026;"70";"70-SAN JUAN";"11.50-54";"Ambos sexos";45721
2026;"70";"70-SAN JUAN";"11.50-54";"Mujeres";23251
2026;"70";"70-SAN JUAN";"11.50-54";"Varones";22470
2026;"70";"70-SAN JUAN";"12.55-59";"Ambos sexos";37361
2026;"70";"70-SAN JUAN";"12.55-59";"Mujeres";19377
2026;"70";"70-SAN JUAN";"12.55-59";"Varones";17984
2026;"70";"70-SAN JUAN";"13.60-64";"Ambos sexos";32491
2026;"70";"70-SAN JUAN";"13.60-64";"Mujeres";17204
2026;"70";"70-SAN JUAN";"13.60-64";"Varones";15287
2026;"70";"70-SAN JUAN";"14.De 65 anios y mas";"Ambos sexos";95483
2026;"70";"70-SAN JUAN";"14.De 65 anios y mas";"Mujeres";55166
2026;"70";"70-SAN JUAN";"14.De 65 anios y mas";"Varones";40317
2026;"70";"70-SAN JUAN";"15.TODAS LAS EDADES";"Ambos sexos";829702
2026;"70";"70-SAN JUAN";"15.TODAS LAS EDADES";"Mujeres";417155
2026;"70";"70-SAN JUAN";"15.TODAS LAS EDADES";"Varones";412547
2026;"70";"70-SAN JUAN";"2.5-9";"Ambos sexos";66429
2026;"70";"70-SAN JUAN";"2.5-9";"Mujeres";32113
2026;"70";"70-SAN JUAN";"2.5-9";"Varones";34316
2026;"70";"70-SAN JUAN";"3.10-14";"Ambos sexos";65865
2026;"70";"70-SAN JUAN";"3.10-14";"Mujeres";31683
2026;"70";"70-SAN JUAN";"3.10-14";"Varones";34182
2026;"70";"70-SAN JUAN";"4.15-19";"Ambos sexos";67226
2026;"70";"70-SAN JUAN";"4.15-19";"Mujeres";32201
2026;"70";"70-SAN JUAN";"4.15-19";"Varones";35025
2026;"70";"70-SAN JUAN";"5.20-24";"Ambos sexos";65767
2026;"70";"70-SAN JUAN";"5.20-24";"Mujeres";31747
2026;"70";"70-SAN JUAN";"5.20-24";"Varones";34020
2026;"70";"70-SAN JUAN";"6.25-29";"Ambos sexos";64302
2026;"70";"70-SAN JUAN";"6.25-29";"Mujeres";31372
2026;"70";"70-SAN JUAN";"6.25-29";"Varones";32930
2026;"70";"70-SAN JUAN";"7.30-34";"Ambos sexos";63322
2026;"70";"70-SAN JUAN";"7.30-34";"Mujeres";31355
2026;"70";"70-SAN JUAN";"7.30-34";"Varones";31967
2026;"70";"70-SAN JUAN";"8.35-39";"Ambos sexos";56249
2026;"70";"70-SAN JUAN";"8.35-39";"Mujeres";27917
2026;"70";"70-SAN JUAN";"8.35-39";"Varones";28332
2026;"70";"70-SAN JUAN";"9.40-44";"Ambos sexos";51944
2026;"70";"70-SAN JUAN";"9.40-44";"Mujeres";25915
2026;"70";"70-SAN JUAN";"9.40-44";"Varones";26029
2026;"74";"74-SAN LUIS";"1.0-4";"Ambos sexos";41585
2026;"74";"74-SAN LUIS";"1.0-4";"Mujeres";20177
2026;"74";"74-SAN LUIS";"1.0-4";"Varones";21408
2026;"74";"74-SAN LUIS";"10.45-49";"Ambos sexos";35179
2026;"74";"74-SAN LUIS";"10.45-49";"Mujeres";17730
2026;"74";"74-SAN LUIS";"10.45-49";"Varones";17449
2026;"74";"74-SAN LUIS";"11.50-54";"Ambos sexos";30606
2026;"74";"74-SAN LUIS";"11.50-54";"Mujeres";15366
2026;"74";"74-SAN LUIS";"11.50-54";"Varones";15240
2026;"74";"74-SAN LUIS";"12.55-59";"Ambos sexos";25877
2026;"74";"74-SAN LUIS";"12.55-59";"Mujeres";13014
2026;"74";"74-SAN LUIS";"12.55-59";"Varones";12863
2026;"74";"74-SAN LUIS";"13.60-64";"Ambos sexos";23315
2026;"74";"74-SAN LUIS";"13.60-64";"Mujeres";11973
2026;"74";"74-SAN LUIS";"13.60-64";"Varones";11342
2026;"74";"74-SAN LUIS";"14.De 65 anios y mas";"Ambos sexos";66677
2026;"74";"74-SAN LUIS";"14.De 65 anios y mas";"Mujeres";37617
2026;"74";"74-SAN LUIS";"14.De 65 anios y mas";"Varones";29060
2026;"74";"74-SAN LUIS";"15.TODAS LAS EDADES";"Ambos sexos";545144
2026;"74";"74-SAN LUIS";"15.TODAS LAS EDADES";"Mujeres";274585
2026;"74";"74-SAN LUIS";"15.TODAS LAS EDADES";"Varones";270559
2026;"74";"74-SAN LUIS";"2.5-9";"Ambos sexos";41534
2026;"74";"74-SAN LUIS";"2.5-9";"Mujeres";20192
2026;"74";"74-SAN LUIS";"2.5-9";"Varones";21342
2026;"74";"74-SAN LUIS";"3.10-14";"Ambos sexos";41147
2026;"74";"74-SAN LUIS";"3.10-14";"Mujeres";20075
2026;"74";"74-SAN LUIS";"3.10-14";"Varones";21072
2026;"74";"74-SAN LUIS";"4.15-19";"Ambos sexos";40385
2026;"74";"74-SAN LUIS";"4.15-19";"Mujeres";19681
2026;"74";"74-SAN LUIS";"4.15-19";"Varones";20704
2026;"74";"74-SAN LUIS";"5.20-24";"Ambos sexos";41496
2026;"74";"74-SAN LUIS";"5.20-24";"Mujeres";20463
2026;"74";"74-SAN LUIS";"5.20-24";"Varones";21033
2026;"74";"74-SAN LUIS";"6.25-29";"Ambos sexos";42985
2026;"74";"74-SAN LUIS";"6.25-29";"Mujeres";21160
2026;"74";"74-SAN LUIS";"6.25-29";"Varones";21825
2026;"74";"74-SAN LUIS";"7.30-34";"Ambos sexos";42054
2026;"74";"74-SAN LUIS";"7.30-34";"Mujeres";20831
2026;"74";"74-SAN LUIS";"7.30-34";"Varones";21223
2026;"74";"74-SAN LUIS";"8.35-39";"Ambos sexos";37316
2026;"74";"74-SAN LUIS";"8.35-39";"Mujeres";18633
2026;"74";"74-SAN LUIS";"8.35-39";"Varones";18683
2026;"74";"74-SAN LUIS";"9.40-44";"Ambos sexos";34988
2026;"74";"74-SAN LUIS";"9.40-44";"Mujeres";17673
2026;"74";"74-SAN LUIS";"9.40-44";"Varones";17315
2026;"78";"78-SANTA CRUZ";"1.0-4";"Ambos sexos";34410
2026;"78";"78-SANTA CRUZ";"1.0-4";"Mujeres";16702
2026;"78";"78-SANTA CRUZ";"1.0-4";"Varones";17708
2026;"78";"78-SANTA CRUZ";"10.45-49";"Ambos sexos";29909
2026;"78";"78-SANTA CRUZ";"10.45-49";"Mujeres";14161
2026;"78";"78-SANTA CRUZ";"10.45-49";"Varones";15748
2026;"78";"78-SANTA CRUZ";"11.50-54";"Ambos sexos";23210
2026;"78";"78-SANTA CRUZ";"11.50-54";"Mujeres";11041
2026;"78";"78-SANTA CRUZ";"11.50-54";"Varones";12169
2026;"78";"78-SANTA CRUZ";"12.55-59";"Ambos sexos";17465
2026;"78";"78-SANTA CRUZ";"12.55-59";"Mujeres";8401
2026;"78";"78-SANTA CRUZ";"12.55-59";"Varones";9064
2026;"78";"78-SANTA CRUZ";"13.60-64";"Ambos sexos";14620
2026;"78";"78-SANTA CRUZ";"13.60-64";"Mujeres";7127
2026;"78";"78-SANTA CRUZ";"13.60-64";"Varones";7493
2026;"78";"78-SANTA CRUZ";"14.De 65 anios y mas";"Ambos sexos";31443
2026;"78";"78-SANTA CRUZ";"14.De 65 anios y mas";"Mujeres";16975
2026;"78";"78-SANTA CRUZ";"14.De 65 anios y mas";"Varones";14468
2026;"78";"78-SANTA CRUZ";"15.TODAS LAS EDADES";"Ambos sexos";420152
2026;"78";"78-SANTA CRUZ";"15.TODAS LAS EDADES";"Mujeres";204484
2026;"78";"78-SANTA CRUZ";"15.TODAS LAS EDADES";"Varones";215668
2026;"78";"78-SANTA CRUZ";"2.5-9";"Ambos sexos";35167
2026;"78";"78-SANTA CRUZ";"2.5-9";"Mujeres";17011
2026;"78";"78-SANTA CRUZ";"2.5-9";"Varones";18156
2026;"78";"78-SANTA CRUZ";"3.10-14";"Ambos sexos";36067
2026;"78";"78-SANTA CRUZ";"3.10-14";"Mujeres";17367
2026;"78";"78-SANTA CRUZ";"3.10-14";"Varones";18700
2026;"78";"78-SANTA CRUZ";"4.15-19";"Ambos sexos";34461
2026;"78";"78-SANTA CRUZ";"4.15-19";"Mujeres";16507
2026;"78";"78-SANTA CRUZ";"4.15-19";"Varones";17954
2026;"78";"78-SANTA CRUZ";"5.20-24";"Ambos sexos";32965
2026;"78";"78-SANTA CRUZ";"5.20-24";"Mujeres";15849
2026;"78";"78-SANTA CRUZ";"5.20-24";"Varones";17116
2026;"78";"78-SANTA CRUZ";"6.25-29";"Ambos sexos";31427
2026;"78";"78-SANTA CRUZ";"6.25-29";"Mujeres";15445
2026;"78";"78-SANTA CRUZ";"6.25-29";"Varones";15982
2026;"78";"78-SANTA CRUZ";"7.30-34";"Ambos sexos";32609
2026;"78";"78-SANTA CRUZ";"7.30-34";"Mujeres";16042
2026;"78";"78-SANTA CRUZ";"7.30-34";"Varones";16567
2026;"78";"78-SANTA CRUZ";"8.35-39";"Ambos sexos";33445
2026;"78";"78-SANTA CRUZ";"8.35-39";"Mujeres";16146
2026;"78";"78-SANTA CRUZ";"8.35-39";"Varones";17299
2026;"78";"78-SANTA CRUZ";"9.40-44";"Ambos sexos";32954
2026;"78";"78-SANTA CRUZ";"9.40-44";"Mujeres";15710
2026;"78";"78-SANTA CRUZ";"9.40-44";"Varones";17244
2026;"82";"82-SANTE FE";"1.0-4";"Ambos sexos";260973
2026;"82";"82-SANTE FE";"1.0-4";"Mujeres";126623
2026;"82";"82-SANTE FE";"1.0-4";"Varones";134350
2026;"82";"82-SANTE FE";"10.45-49";"Ambos sexos";250713
2026;"82";"82-SANTE FE";"10.45-49";"Mujeres";126937
2026;"82";"82-SANTE FE";"10.45-49";"Varones";123776
2026;"82";"82-SANTE FE";"11.50-54";"Ambos sexos";211447
2026;"82";"82-SANTE FE";"11.50-54";"Mujeres";108363
2026;"82";"82-SANTE FE";"11.50-54";"Varones";103084
2026;"82";"82-SANTE FE";"12.55-59";"Ambos sexos";177077
2026;"82";"82-SANTE FE";"12.55-59";"Mujeres";91932
2026;"82";"82-SANTE FE";"12.55-59";"Varones";85145
2026;"82";"82-SANTE FE";"13.60-64";"Ambos sexos";164661
2026;"82";"82-SANTE FE";"13.60-64";"Mujeres";87297
2026;"82";"82-SANTE FE";"13.60-64";"Varones";77364
2026;"82";"82-SANTE FE";"14.De 65 anios y mas";"Ambos sexos";507729
2026;"82";"82-SANTE FE";"14.De 65 anios y mas";"Mujeres";301565
2026;"82";"82-SANTE FE";"14.De 65 anios y mas";"Varones";206164
2026;"82";"82-SANTE FE";"15.TODAS LAS EDADES";"Ambos sexos";3692543
2026;"82";"82-SANTE FE";"15.TODAS LAS EDADES";"Mujeres";1889711
2026;"82";"82-SANTE FE";"15.TODAS LAS EDADES";"Varones";1802832
2026;"82";"82-SANTE FE";"2.5-9";"Ambos sexos";267363
2026;"82";"82-SANTE FE";"2.5-9";"Mujeres";129762
2026;"82";"82-SANTE FE";"2.5-9";"Varones";137601
2026;"82";"82-SANTE FE";"3.10-14";"Ambos sexos";270121
2026;"82";"82-SANTE FE";"3.10-14";"Mujeres";131185
2026;"82";"82-SANTE FE";"3.10-14";"Varones";138936
2026;"82";"82-SANTE FE";"4.15-19";"Ambos sexos";261285
2026;"82";"82-SANTE FE";"4.15-19";"Mujeres";128768
